browser position chr17:3324255-80923536
browser hide all
track name="P-VERA-HR-G.csv" description=" " visibility=dense itemRgb="on"
chr17 21319993 21319993 row1 0 + 21319993 21319993 205,201,201
chr17 6115 6116 row1 0 + 6115 6116 50,205,50
chr17 6157 6158 row2 0 + 6157 6158 50,205,50
chr17 263292 263293 row3 0 + 263292 263293 255,165,0
chr17 263294 263295 row4 0 + 263294 263295 255,165,0
chr17 424880 424881 row5 0 + 424880 424881 50,205,50
chr17 648157 648158 row6 0 + 648157 648158 50,205,50
chr17 648498 648499 row7 0 + 648498 648499 255,165,0
chr17 649505 649506 row8 0 + 649505 649506 255,165,0
chr17 649935 649936 row9 0 + 649935 649936 255,165,0
chr17 685752 685753 row10 0 + 685752 685753 255,165,0
chr17 1538669 1538670 row11 0 + 1538669 1538670 255,165,0
chr17 1542153 1542154 row12 0 + 1542153 1542154 50,205,50
chr17 1542190 1542191 row13 0 + 1542190 1542191 255,165,0
chr17 1630992 1630993 row14 0 + 1630992 1630993 50,205,50
chr17 1636950 1636951 row15 0 + 1636950 1636951 255,165,0
chr17 1637074 1637075 row16 0 + 1637074 1637075 50,205,50
chr17 1640793 1640794 row17 0 + 1640793 1640794 50,205,50
chr17 1648502 1648503 row18 0 + 1648502 1648503 255,165,0
chr17 1673276 1673277 row19 0 + 1673276 1673277 255,165,0
chr17 1703543 1703544 row20 0 + 1703543 1703544 255,165,0
chr17 1731268 1731269 row21 0 + 1731268 1731269 50,205,50
chr17 1733399 1733400 row22 0 + 1733399 1733400 50,205,50
chr17 1782957 1782958 row23 0 + 1782957 1782958 50,205,50
chr17 1943880 1943881 row24 0 + 1943880 1943881 255,165,0
chr17 2091765 2091766 row25 0 + 2091765 2091766 255,165,0
chr17 2186100 2186101 row26 0 + 2186100 2186101 50,205,50
chr17 2203025 2203026 row27 0 + 2203025 2203026 255,165,0
chr17 2203175 2203176 row28 0 + 2203175 2203176 255,165,0
chr17 2203453 2203454 row29 0 + 2203453 2203454 50,205,50
chr17 2275734 2275735 row30 0 + 2275734 2275735 50,205,50
chr17 2290222 2290223 row31 0 + 2290222 2290223 50,205,50
chr17 2606715 2606716 row32 0 + 2606715 2606716 50,205,50
chr17 2966032 2966033 row33 0 + 2966032 2966033 255,165,0
chr17 3324004 3324005 row34 0 + 3324004 3324005 255,165,0
chr17 3324086 3324087 row35 0 + 3324086 3324087 50,205,50
chr17 3324810 3324811 row36 0 + 3324810 3324811 255,165,0
chr17 3336260 3336261 row37 0 + 3336260 3336261 50,205,50
chr17 3337057 3337058 row38 0 + 3337057 3337058 255,165,0
chr17 3352309 3352310 row39 0 + 3352309 3352310 255,165,0
chr17 3397702 3397703 row40 0 + 3397702 3397703 50,205,50
chr17 3422032 3422033 row41 0 + 3422032 3422033 50,205,50
chr17 3436080 3436081 row42 0 + 3436080 3436081 50,205,50
chr17 3486702 3486703 row43 0 + 3486702 3486703 255,165,0
chr17 3494361 3494362 row44 0 + 3494361 3494362 50,205,50
chr17 3559823 3559824 row45 0 + 3559823 3559824 50,205,50
chr17 3563963 3563964 row46 0 + 3563963 3563964 255,165,0
chr17 3627840 3627841 row47 0 + 3627840 3627841 255,165,0
chr17 3628362 3628363 row48 0 + 3628362 3628363 255,165,0
chr17 3632836 3632837 row49 0 + 3632836 3632837 255,165,0
chr17 3649214 3649215 row50 0 + 3649214 3649215 50,205,50
chr17 3657175 3657176 row51 0 + 3657175 3657176 255,165,0
chr17 3729502 3729503 row52 0 + 3729502 3729503 50,205,50
chr17 3916823 3916824 row53 0 + 3916823 3916824 50,205,50
chr17 3947533 3947534 row54 0 + 3947533 3947534 255,165,0
chr17 3947644 3947645 row55 0 + 3947644 3947645 255,165,0
chr17 3953083 3953084 row56 0 + 3953083 3953084 50,205,50
chr17 3953102 3953103 row57 0 + 3953102 3953103 255,165,0
chr17 3979982 3979983 row58 0 + 3979982 3979983 50,205,50
chr17 4008021 4008022 row59 0 + 4008021 4008022 50,205,50
chr17 4351560 4351561 row60 0 + 4351560 4351561 50,205,50
chr17 4356375 4356376 row61 0 + 4356375 4356376 255,165,0
chr17 4458598 4458599 row62 0 + 4458598 4458599 255,165,0
chr17 4463023 4463024 row63 0 + 4463023 4463024 255,165,0
chr17 4575740 4575741 row64 0 + 4575740 4575741 255,165,0
chr17 4576275 4576276 row65 0 + 4576275 4576276 255,165,0
chr17 4622638 4622639 row66 0 + 4622638 4622639 50,205,50
chr17 4638484 4638485 row67 0 + 4638484 4638485 50,205,50
chr17 4638563 4638564 row68 0 + 4638563 4638564 255,165,0
chr17 4638785 4638786 row69 0 + 4638785 4638786 255,165,0
chr17 4689572 4689573 row70 0 + 4689572 4689573 255,165,0
chr17 4693054 4693055 row71 0 + 4693054 4693055 50,205,50
chr17 4712395 4712396 row72 0 + 4712395 4712396 50,205,50
chr17 4718776 4718777 row73 0 + 4718776 4718777 50,205,50
chr17 4722785 4722786 row74 0 + 4722785 4722786 50,205,50
chr17 4722876 4722877 row75 0 + 4722876 4722877 255,165,0
chr17 4796274 4796275 row76 0 + 4796274 4796275 255,165,0
chr17 4796286 4796287 row77 0 + 4796286 4796287 255,165,0
chr17 4836973 4836974 row78 0 + 4836973 4836974 50,205,50
chr17 4849284 4849285 row79 0 + 4849284 4849285 50,205,50
chr17 4856580 4856581 row80 0 + 4856580 4856581 255,165,0
chr17 4926882 4926883 row81 0 + 4926882 4926883 50,205,50
chr17 4936972 4936973 row82 0 + 4936972 4936973 255,165,0
chr17 4937575 4937576 row83 0 + 4937575 4937576 255,165,0
chr17 5037281 5037282 row84 0 + 5037281 5037282 255,165,0
chr17 5044794 5044795 row85 0 + 5044794 5044795 255,165,0
chr17 5058808 5058809 row86 0 + 5058808 5058809 255,165,0
chr17 5072268 5072269 row87 0 + 5072268 5072269 50,205,50
chr17 5072316 5072317 row88 0 + 5072316 5072317 50,205,50
chr17 5074195 5074196 row89 0 + 5074195 5074196 50,205,50
chr17 5085893 5085894 row90 0 + 5085893 5085894 50,205,50
chr17 5087040 5087041 row91 0 + 5087040 5087041 255,165,0
chr17 5126689 5126690 row92 0 + 5126689 5126690 50,205,50
chr17 5284698 5284699 row93 0 + 5284698 5284699 50,205,50
chr17 5284719 5284720 row94 0 + 5284719 5284720 50,205,50
chr17 5284770 5284771 row95 0 + 5284770 5284771 50,205,50
chr17 5289580 5289581 row96 0 + 5289580 5289581 50,205,50
chr17 5290033 5290034 row97 0 + 5290033 5290034 50,205,50
chr17 5294976 5294977 row98 0 + 5294976 5294977 50,205,50
chr17 5356913 5356914 row99 0 + 5356913 5356914 50,205,50
chr17 5404262 5404263 row100 0 + 5404262 5404263 50,205,50
chr17 5425077 5425078 row101 0 + 5425077 5425078 255,165,0
chr17 5436263 5436264 row102 0 + 5436263 5436264 255,165,0
chr17 5485367 5485368 row103 0 + 5485367 5485368 255,165,0
chr17 6330068 6330069 row104 0 + 6330068 6330069 50,205,50
chr17 6337247 6337248 row105 0 + 6337247 6337248 255,165,0
chr17 6381939 6381940 row106 0 + 6381939 6381940 50,205,50
chr17 6674105 6674106 row107 0 + 6674105 6674106 255,165,0
chr17 6683684 6683685 row108 0 + 6683684 6683685 255,165,0
chr17 6690164 6690165 row109 0 + 6690164 6690165 255,165,0
chr17 6942111 6942112 row110 0 + 6942111 6942112 50,205,50
chr17 6943266 6943267 row111 0 + 6943266 6943267 50,205,50
chr17 6979179 6979180 row112 0 + 6979179 6979180 50,205,50
chr17 7157963 7157964 row113 0 + 7157963 7157964 255,165,0
chr17 7218351 7218352 row114 0 + 7218351 7218352 50,205,50
chr17 7218354 7218355 row115 0 + 7218354 7218355 50,205,50
chr17 7365391 7365392 row116 0 + 7365391 7365392 50,205,50
chr17 7735917 7735918 row117 0 + 7735917 7735918 50,205,50
chr17 7736242 7736243 row118 0 + 7736242 7736243 255,165,0
chr17 7751491 7751492 row119 0 + 7751491 7751492 255,165,0
chr17 7761926 7761927 row120 0 + 7761926 7761927 50,205,50
chr17 7802454 7802455 row121 0 + 7802454 7802455 50,205,50
chr17 7847955 7847956 row122 0 + 7847955 7847956 255,165,0
chr17 7849087 7849088 row123 0 + 7849087 7849088 50,205,50
chr17 7948175 7948176 row124 0 + 7948175 7948176 50,205,50
chr17 7950377 7950378 row125 0 + 7950377 7950378 50,205,50
chr17 7950952 7950953 row126 0 + 7950952 7950953 50,205,50
chr17 7951819 7951820 row127 0 + 7951819 7951820 255,165,0
chr17 8046772 8046773 row128 0 + 8046772 8046773 255,165,0
chr17 8108339 8108340 row129 0 + 8108339 8108340 50,205,50
chr17 8137871 8137872 row130 0 + 8137871 8137872 255,165,0
chr17 8139463 8139464 row131 0 + 8139463 8139464 50,205,50
chr17 8161149 8161150 row132 0 + 8161149 8161150 255,165,0
chr17 8166498 8166499 row133 0 + 8166498 8166499 50,205,50
chr17 8215534 8215535 row134 0 + 8215534 8215535 50,205,50
chr17 8216468 8216469 row135 0 + 8216468 8216469 255,165,0
chr17 8224276 8224277 row136 0 + 8224276 8224277 255,165,0
chr17 8243661 8243662 row137 0 + 8243661 8243662 255,165,0
chr17 8380351 8380352 row138 0 + 8380351 8380352 255,165,0
chr17 8701799 8701800 row139 0 + 8701799 8701800 255,165,0
chr17 8792003 8792004 row140 0 + 8792003 8792004 50,205,50
chr17 8792029 8792030 row141 0 + 8792029 8792030 50,205,50
chr17 8792514 8792515 row142 0 + 8792514 8792515 50,205,50
chr17 9745903 9745904 row143 0 + 9745903 9745904 50,205,50
chr17 9846521 9846522 row144 0 + 9846521 9846522 50,205,50
chr17 10409241 10409242 row145 0 + 10409241 10409242 255,165,0
chr17 10411253 10411254 row146 0 + 10411253 10411254 255,165,0
chr17 11511457 11511458 row147 0 + 11511457 11511458 50,205,50
chr17 11532835 11532836 row148 0 + 11532835 11532836 50,205,50
chr17 11786951 11786952 row149 0 + 11786951 11786952 50,205,50
chr17 11833287 11833288 row150 0 + 11833287 11833288 50,205,50
chr17 11833365 11833366 row151 0 + 11833365 11833366 50,205,50
chr17 11835331 11835332 row152 0 + 11835331 11835332 255,165,0
chr17 11865462 11865463 row153 0 + 11865462 11865463 255,165,0
chr17 12898295 12898296 row154 0 + 12898295 12898296 50,205,50
chr17 12915009 12915010 row155 0 + 12915009 12915010 255,165,0
chr17 13980350 13980351 row156 0 + 13980350 13980351 255,165,0
chr17 14095309 14095310 row157 0 + 14095309 14095310 50,205,50
chr17 15207364 15207365 row158 0 + 15207364 15207365 50,205,50
chr17 15217437 15217438 row159 0 + 15217437 15217438 255,165,0
chr17 15443734 15443735 row160 0 + 15443734 15443735 255,165,0
chr17 15443742 15443743 row161 0 + 15443742 15443743 255,165,0
chr17 15531942 15531943 row162 0 + 15531942 15531943 255,165,0
chr17 15554504 15554505 row163 0 + 15554504 15554505 50,205,50
chr17 15611495 15611496 row164 0 + 15611495 15611496 255,165,0
chr17 16527795 16527796 row165 0 + 16527795 16527796 255,165,0
chr17 16635980 16635981 row166 0 + 16635980 16635981 50,205,50
chr17 17046024 17046025 row167 0 + 17046024 17046025 255,165,0
chr17 17062241 17062242 row168 0 + 17062241 17062242 50,205,50
chr17 17168164 17168165 row169 0 + 17168164 17168165 50,205,50
chr17 17394611 17394612 row170 0 + 17394611 17394612 50,205,50
chr17 17409560 17409561 row171 0 + 17409560 17409561 255,165,0
chr17 17425631 17425632 row172 0 + 17425631 17425632 255,165,0
chr17 17696531 17696532 row173 0 + 17696531 17696532 255,165,0
chr17 17698254 17698255 row174 0 + 17698254 17698255 50,205,50
chr17 17707105 17707106 row175 0 + 17707105 17707106 50,205,50
chr17 17896090 17896091 row176 0 + 17896090 17896091 50,205,50
chr17 17896205 17896206 row177 0 + 17896205 17896206 255,165,0
chr17 17948475 17948476 row178 0 + 17948475 17948476 50,205,50
chr17 18041507 18041508 row179 0 + 18041507 18041508 50,205,50
chr17 18054453 18054454 row180 0 + 18054453 18054454 50,205,50
chr17 18057167 18057168 row181 0 + 18057167 18057168 255,165,0
chr17 18058521 18058522 row182 0 + 18058521 18058522 50,205,50
chr17 18064730 18064731 row183 0 + 18064730 18064731 50,205,50
chr17 18088094 18088095 row184 0 + 18088094 18088095 50,205,50
chr17 18394056 18394057 row185 0 + 18394056 18394057 255,165,0
chr17 18396131 18396132 row186 0 + 18396131 18396132 50,205,50
chr17 18397546 18397547 row187 0 + 18397546 18397547 255,165,0
chr17 18647625 18647626 row188 0 + 18647625 18647626 255,165,0
chr17 18659395 18659396 row189 0 + 18659395 18659396 255,165,0
chr17 18694277 18694278 row190 0 + 18694277 18694278 255,165,0
chr17 18702220 18702221 row191 0 + 18702220 18702221 50,205,50
chr17 19578873 19578874 row192 0 + 19578873 19578874 50,205,50
chr17 19644472 19644473 row193 0 + 19644472 19644473 50,205,50
chr17 19645938 19645939 row194 0 + 19645938 19645939 255,165,0
chr17 20013802 20013803 row195 0 + 20013802 20013803 50,205,50
chr17 20108184 20108185 row196 0 + 20108184 20108185 255,165,0
chr17 20108362 20108363 row197 0 + 20108362 20108363 255,165,0
chr17 20163529 20163530 row198 0 + 20163529 20163530 50,205,50
chr17 20217375 20217376 row199 0 + 20217375 20217376 50,205,50
chr17 20354836 20354837 row200 0 + 20354836 20354837 50,205,50
chr17 20799119 20799120 row201 0 + 20799119 20799120 255,165,0
chr17 20924523 20924524 row202 0 + 20924523 20924524 50,205,50
chr17 21202191 21202192 row203 0 + 21202191 21202192 255,165,0
chr17 21202237 21202238 row204 0 + 21202237 21202238 255,165,0
chr17 21203893 21203894 row205 0 + 21203893 21203894 255,165,0
chr17 21203907 21203908 row206 0 + 21203907 21203908 50,205,50
chr17 21203934 21203935 row207 0 + 21203934 21203935 50,205,50
chr17 21203941 21203942 row208 0 + 21203941 21203942 255,165,0
chr17 21203949 21203950 row209 0 + 21203949 21203950 50,205,50
chr17 21204187 21204188 row210 0 + 21204187 21204188 255,165,0
chr17 21204192 21204193 row211 0 + 21204192 21204193 255,165,0
chr17 21204210 21204211 row212 0 + 21204210 21204211 50,205,50
chr17 21204257 21204258 row213 0 + 21204257 21204258 50,205,50
chr17 21205460 21205461 row214 0 + 21205460 21205461 50,205,50
chr17 21207834 21207835 row215 0 + 21207834 21207835 255,165,0
chr17 21208413 21208414 row216 0 + 21208413 21208414 50,205,50
chr17 21215483 21215484 row217 0 + 21215483 21215484 50,205,50
chr17 21215537 21215538 row218 0 + 21215537 21215538 50,205,50
chr17 21215552 21215553 row219 0 + 21215552 21215553 50,205,50
chr17 21215557 21215558 row220 0 + 21215557 21215558 255,165,0
chr17 21216846 21216847 row221 0 + 21216846 21216847 50,205,50
chr17 21217513 21217514 row222 0 + 21217513 21217514 255,165,0
chr17 21318698 21318699 row223 0 + 21318698 21318699 255,165,0
chr17 21318770 21318771 row224 0 + 21318770 21318771 255,165,0
chr17 21318773 21318774 row225 0 + 21318773 21318774 255,165,0
chr17 21318897 21318898 row226 0 + 21318897 21318898 50,205,50
chr17 21318952 21318953 row227 0 + 21318952 21318953 255,0,0
chr17 21319007 21319008 row228 0 + 21319007 21319008 255,165,0
chr17 21319008 21319009 row229 0 + 21319008 21319009 50,205,50
chr17 21319121 21319122 row230 0 + 21319121 21319122 255,165,0
chr17 21319208 21319209 row231 0 + 21319208 21319209 255,165,0
chr17 21319230 21319231 row232 0 + 21319230 21319231 255,165,0
chr17 21319285 21319286 row233 0 + 21319285 21319286 255,165,0
chr17 21319399 21319400 row234 0 + 21319399 21319400 255,165,0
chr17 21319473 21319474 row235 0 + 21319473 21319474 50,205,50
chr17 21319767 21319768 row236 0 + 21319767 21319768 50,205,50
chr17 21319785 21319786 row237 0 + 21319785 21319786 50,205,50
chr17 21319845 21319846 row238 0 + 21319845 21319846 50,205,50
chr17 21319860 21319861 row239 0 + 21319860 21319861 255,165,0
chr17 21319868 21319869 row240 0 + 21319868 21319869 255,165,0
chr17 21319908 21319909 row241 0 + 21319908 21319909 50,205,50
chr17 21319943 21319944 row242 0 + 21319943 21319944 255,165,0
chr17 21319955 21319956 row243 0 + 21319955 21319956 50,205,50
chr17 26089867 26089868 row244 0 + 26089867 26089868 50,205,50
chr17 26092631 26092632 row245 0 + 26092631 26092632 50,205,50
chr17 26691321 26691322 row246 0 + 26691321 26691322 255,165,0
chr17 26694861 26694862 row247 0 + 26694861 26694862 255,165,0
chr17 27075423 27075424 row248 0 + 27075423 27075424 50,205,50
chr17 27185827 27185828 row249 0 + 27185827 27185828 50,205,50
chr17 27225586 27225587 row250 0 + 27225586 27225587 255,165,0
chr17 27286851 27286852 row251 0 + 27286851 27286852 255,165,0
chr17 27438469 27438470 row252 0 + 27438469 27438470 255,165,0
chr17 27441077 27441078 row253 0 + 27441077 27441078 50,205,50
chr17 27613677 27613678 row254 0 + 27613677 27613678 50,205,50
chr17 27869968 27869969 row255 0 + 27869968 27869969 50,205,50
chr17 27889986 27889987 row256 0 + 27889986 27889987 255,165,0
chr17 27896342 27896343 row257 0 + 27896342 27896343 255,165,0
chr17 27904711 27904712 row258 0 + 27904711 27904712 50,205,50
chr17 27958051 27958052 row259 0 + 27958051 27958052 50,205,50
chr17 27959903 27959904 row260 0 + 27959903 27959904 255,165,0
chr17 28296122 28296123 row261 0 + 28296122 28296123 50,205,50
chr17 28296327 28296328 row262 0 + 28296327 28296328 255,165,0
chr17 28381141 28381142 row263 0 + 28381141 28381142 50,205,50
chr17 28407876 28407877 row264 0 + 28407876 28407877 50,205,50
chr17 28511978 28511979 row265 0 + 28511978 28511979 50,205,50
chr17 28576076 28576077 row266 0 + 28576076 28576077 255,165,0
chr17 28612448 28612449 row267 0 + 28612448 28612449 50,205,50
chr17 29111368 29111369 row268 0 + 29111368 29111369 255,165,0
chr17 29508775 29508776 row269 0 + 29508775 29508776 50,205,50
chr17 30625205 30625206 row270 0 + 30625205 30625206 255,165,0
chr17 32483237 32483238 row271 0 + 32483237 32483238 50,205,50
chr17 32483270 32483271 row272 0 + 32483270 32483271 50,205,50
chr17 32583269 32583270 row273 0 + 32583269 32583270 50,205,50
chr17 33281529 33281530 row274 0 + 33281529 33281530 50,205,50
chr17 33679440 33679441 row275 0 + 33679440 33679441 255,165,0
chr17 33680807 33680808 row276 0 + 33680807 33680808 50,205,50
chr17 33680811 33680812 row277 0 + 33680811 33680812 255,165,0
chr17 33690466 33690467 row278 0 + 33690466 33690467 255,165,0
chr17 34304605 34304606 row279 0 + 34304605 34304606 255,165,0
chr17 34304680 34304681 row280 0 + 34304680 34304681 50,205,50
chr17 34416537 34416538 row281 0 + 34416537 34416538 50,205,50
chr17 34432663 34432664 row282 0 + 34432663 34432664 50,205,50
chr17 34432664 34432665 row283 0 + 34432664 34432665 255,165,0
chr17 34854280 34854281 row284 0 + 34854280 34854281 255,165,0
chr17 34871813 34871814 row285 0 + 34871813 34871814 50,205,50
chr17 35300369 35300370 row286 0 + 35300369 35300370 255,165,0
chr17 35346641 35346642 row287 0 + 35346641 35346642 50,205,50
chr17 36704829 36704830 row288 0 + 36704829 36704830 50,205,50
