browser position chrX:200860-150874632
browser hide all
track name="recurrence" description=" " visibility=dense useScore=1
chrX 2632482 3592725 row1 200.0 + 2632482 3592725
chrX 299591 1554649 row1 550.0 + 299591 1554649
chrX 1554655 2632482 row2 550.0 + 1554655 2632482
chrX 6451839 6995417 row3 200.0 + 6451839 6995417
chrX 8434256 8763464 row4 200.0 + 8434256 8763464
chrX 12849000 12906030 row5 200.0 + 12849000 12906030
chrX 17157027 18824596 row6 200.0 + 17157027 18824596
chrX 21861434 22291606 row7 200.0 + 21861434 22291606
chrX 32380996 32834648 row8 200.0 + 32380996 32834648
chrX 30577846 32380996 row9 550.0 + 30577846 32380996
chrX 36337351 38144856 row10 550.0 + 36337351 38144856
chrX 43591036 44094685 row11 200.0 + 43591036 44094685
chrX 50129369 50146570 row12 200.0 + 50129369 50146570
chrX 47062534 47444985 row13 550.0 + 47062534 47444985
chrX 47444985 48156264 row14 550.0 + 47444985 48156264
chrX 48156264 49021050 row15 550.0 + 48156264 49021050
chrX 49137916 50129369 row16 550.0 + 49137916 50129369
chrX 54476104 54838077 row17 200.0 + 54476104 54838077
chrX 54838077 55287031 row18 200.0 + 54838077 55287031
chrX 55287031 55479299 row19 200.0 + 55287031 55479299
chrX 65382685 66765627 row20 200.0 + 65382685 66765627
chrX 70324157 71493691 row21 200.0 + 70324157 71493691
chrX 77528317 79698593 row22 200.0 + 77528317 79698593
chrX 83723541 86887244 row23 200.0 + 83723541 86887244
chrX 99890204 100871148 row24 200.0 + 99890204 100871148
chrX 117521390 119160818 row25 200.0 + 117521390 119160818
chrX 122537277 122588133 row26 200.0 + 122537277 122588133
chrX 129339267 130408745 row27 200.0 + 129339267 130408745
chrX 134978425 134991078 row28 200.0 + 134978425 134991078
chrX 138869368 141290865 row29 200.0 + 138869368 141290865
chrX 144904252 148797348 row30 200.0 + 144904252 148797348
chrX 150874632 151904488 row31 200.0 + 150874632 151904488
chrX 1554649 1554655 row32 900.0 + 1554649 1554655
chrX 48156264 48156264 row33 900.0 + 48156264 48156264
chrX 47444985 47444985 row34 900.0 + 47444985 47444985
chrX 200860 299591 row35 200.0 + 200860 299591
chrX 6995417 8434256 row36 550.0 + 6995417 8434256
chrX 12847377 12849000 row37 200.0 + 12847377 12849000
chrX 14877404 16859628 row38 200.0 + 14877404 16859628
chrX 12906030 14877404 row39 550.0 + 12906030 14877404
chrX 23398214 24073761 row40 200.0 + 23398214 24073761
chrX 22291606 23398214 row41 550.0 + 22291606 23398214
chrX 30237003 30577846 row42 200.0 + 30237003 30577846
chrX 35938045 36337351 row43 200.0 + 35938045 36337351
chrX 38144856 38156677 row44 200.0 + 38144856 38156677
chrX 46472826 47062534 row45 200.0 + 46472826 47062534
chrX 55287031 55287031 row46 550.0 + 55287031 55287031
chrX 49021050 49137916 row47 900.0 + 49021050 49137916
chrX 54838077 54838077 row48 550.0 + 54838077 54838077
