browser position chr14:20216298-107170398
browser hide all
track name="het_density" description=" " visibility=dense useScore=1
chr14 107170005 107170005 row1 900.0 + 107170005 107170005
chr14 107083633 107083633 row1 900.0 + 107083633 107083633
chr14 106573251 106573251 row2 900.0 + 106573251 106573251
chr14 20216298 20216298 row3 900.0 + 20216298 20216298
chr14 107170398 107170398 row4 900.0 + 107170398 107170398
chr14 72742911 74203789 row5 200.05481 + 72742911 74203789
chr14 75513828 77796641 row6 200.0 + 75513828 77796641
chr14 81251255 81558965 row7 200.07812 + 81251255 81558965
chr14 106791006 106791006 row8 900.0 + 106791006 106791006
chr14 106109573 106109573 row9 900.0 + 106109573 106109573
chr14 99828630 99828630 row10 900.0 + 99828630 99828630
chr14 106926649 106926649 row11 900.0 + 106926649 106926649
chr14 20404736 20404736 row12 900.0 + 20404736 20404736
chr14 107131063 107131128 row13 900.0 + 107131063 107131128
chr14 107170174 107170174 row14 900.0 + 107170174 107170174
