browser position chr7:12409522-158528254
browser hide all
track name="recurrence" description=" " visibility=dense useScore=1
chr7 151509764 151509764 row1 200.0 + 151509764 151509764
chr7 100679754 100679754 row1 200.0 + 100679754 100679754
chr7 135345319 137150695 row2 200.0 + 135345319 137150695
chr7 150440043 150440043 row3 200.0 + 150440043 150440043
chr7 142479954 142479954 row4 900.0 + 142479954 142479954
chr7 150034453 150034453 row5 200.0 + 150034453 150034453
chr7 142479915 142479940 row6 200.0 + 142479915 142479940
chr7 151932908 151932908 row7 200.0 + 151932908 151932908
chr7 12409522 12409535 row8 200.0 + 12409522 12409535
chr7 117188736 117188736 row9 200.0 + 117188736 117188736
chr7 149317062 149318471 row10 200.0 + 149317062 149318471
chr7 151927026 151927026 row11 200.0 + 151927026 151927026
chr7 142480012 142480012 row12 900.0 + 142480012 142480012
chr7 158528254 158528254 row13 200.0 + 158528254 158528254
chr7 151505090 151505090 row14 200.0 + 151505090 151505090
chr7 151509966 151509966 row15 200.0 + 151509966 151509966
chr7 144015658 144015658 row16 200.0 + 144015658 144015658
chr7 56088786 56088789 row17 200.0 + 56088786 56088789
chr7 100634964 100635679 row18 200.0 + 100634964 100635679
chr7 142247347 142247347 row19 200.0 + 142247347 142247347
chr7 20698270 21599233 row20 200.0 + 20698270 21599233
chr7 130002317 130148903 row21 200.0 + 130002317 130148903
chr7 142479954 142480012 row22 200.0 + 142479954 142480012
chr7 142480012 142480067 row23 200.0 + 142480012 142480067
chr7 153109979 153109979 row24 200.0 + 153109979 153109979
chr7 155534653 155534653 row25 200.0 + 155534653 155534653
