browser position chr12:10587158-133353580
browser hide all
track name="recurrence" description=" " visibility=dense useScore=1
chr12 125397061 125397061 row1 900.0 + 125397061 125397061
chr12 10587158 10587158 row1 200.0 + 10587158 10587158
chr12 56348028 59313248 row2 200.0 + 56348028 59313248
chr12 62104219 66814487 row3 200.0 + 62104219 66814487
chr12 69082805 72416235 row4 200.0 + 69082805 72416235
chr12 78562618 78598891 row5 200.0 + 78562618 78598891
chr12 80602001 80936082 row6 200.0 + 80602001 80936082
chr12 89865417 91449990 row7 200.0 + 89865417 91449990
chr12 93804631 95694394 row8 200.0 + 93804631 95694394
chr12 98928103 99007623 row9 200.0 + 98928103 99007623
chr12 101732655 101739442 row10 200.0 + 101732655 101739442
chr12 104044330 104515108 row11 200.0 + 104044330 104515108
chr12 109629457 113357193 row12 200.0 + 109629457 113357193
chr12 113357209 113357442 row13 200.0 + 113357209 113357442
chr12 113357442 113587667 row14 200.0 + 113357442 113587667
chr12 117584066 117701714 row15 200.0 + 117584066 117701714
chr12 119866533 121151093 row16 200.0 + 119866533 121151093
chr12 121151093 125397061 row17 200.0 + 121151093 125397061
chr12 125397061 125834095 row18 200.0 + 125397061 125834095
chr12 131155677 133353580 row19 200.0 + 131155677 133353580
chr12 133353580 133780309 row20 200.0 + 133353580 133780309
chr12 133353580 133353580 row21 433.33337 + 133353580 133353580
chr12 113357193 113357209 row22 433.33337 + 113357193 113357209
chr12 113357442 113357442 row23 433.33337 + 113357442 113357442
chr12 26809316 26810816 row24 200.0 + 26809316 26810816
chr12 121151093 121151093 row25 433.33337 + 121151093 121151093
