browser position chr11:233067-71544246
browser hide all
track name="recurrence" description=" " visibility=dense useScore=1
chr11 48347363 48347392 row1 200.0 + 48347363 48347392
chr11 1628948 1643228 row1 200.0 + 1628948 1643228
chr11 13031846 14810762 row2 200.0 + 13031846 14810762
chr11 1619396 1628948 row3 550.0 + 1619396 1628948
chr11 17408831 17434284 row4 550.0 + 17408831 17434284
chr11 19251826 20104669 row5 550.0 + 19251826 20104669
chr11 26621117 26656563 row6 550.0 + 26621117 26656563
chr11 32124978 33631423 row7 200.0 + 32124978 33631423
chr11 34668143 36103228 row8 200.0 + 34668143 36103228
chr11 44940828 45949534 row9 200.0 + 44940828 45949534
chr11 44080210 44940828 row10 550.0 + 44080210 44940828
chr11 837582 985547 row11 200.0 + 837582 985547
chr11 721570 837582 row12 550.0 + 721570 837582
chr11 1018374 1018436 row13 200.0 + 1018374 1018436
chr11 1258295 1270382 row14 200.0 + 1258295 1270382
chr11 1151695 1258295 row15 550.0 + 1151695 1258295
chr11 1643228 1651120 row16 550.0 + 1643228 1651120
chr11 9225486 12225946 row17 550.0 + 9225486 12225946
chr11 12315186 13031846 row18 550.0 + 12315186 13031846
chr11 15170686 15199957 row19 550.0 + 15170686 15199957
chr11 17519742 18159938 row20 550.0 + 17519742 18159938
chr11 17434284 17519742 row21 550.0 + 17434284 17519742
chr11 18319180 19251826 row22 550.0 + 18319180 19251826
chr11 25098938 26621117 row23 200.0 + 25098938 26621117
chr11 233067 233212 row24 200.0 + 233067 233212
chr11 1079757 1092388 row25 200.0 + 1079757 1092388
chr11 1093769 1151695 row26 200.0 + 1093769 1151695
chr11 1273605 1309956 row27 200.0 + 1273605 1309956
chr11 1651120 1651652 row28 550.0 + 1651120 1651652
chr11 48373976 48373976 row29 200.0 + 48373976 48373976
chr11 64083320 64083320 row30 550.0 + 64083320 64083320
chr11 233212 721570 row31 550.0 + 233212 721570
chr11 1309956 1619396 row32 200.0 + 1309956 1619396
chr11 8948680 9225486 row33 550.0 + 8948680 9225486
chr11 1651652 8948680 row34 550.0 + 1651652 8948680
chr11 12225946 12315186 row35 900.0 + 12225946 12315186
chr11 14913575 15170686 row36 200.0 + 14913575 15170686
chr11 15199957 17408831 row37 200.0 + 15199957 17408831
chr11 18159938 18319180 row38 200.0 + 18159938 18319180
chr11 14810762 14913575 row39 550.0 + 14810762 14913575
chr11 22647366 22696451 row40 200.0 + 22647366 22696451
chr11 21581805 22647366 row41 550.0 + 21581805 22647366
chr11 20104669 21581805 row42 550.0 + 20104669 21581805
chr11 27681197 28134974 row43 200.0 + 27681197 28134974
chr11 26705310 27681197 row44 550.0 + 26705310 27681197
chr11 26656563 26705310 row45 550.0 + 26656563 26705310
chr11 33631423 34668143 row46 550.0 + 33631423 34668143
chr11 43940602 44080210 row47 200.0 + 43940602 44080210
chr11 71544246 71544246 row48 200.0 + 71544246 71544246
