browser position chr5:5460569-180687212
browser hide all
track name="event_density" description=" " visibility=dense useScore=1
chr5 53815066 53815066 row1 200.0 + 53815066 53815066
chr5 177546161 177546161 row1 200.0 + 177546161 177546161
chr5 140563656 140563656 row2 200.0 + 140563656 140563656
chr5 5460569 5460619 row3 200.0 + 5460569 5460619
chr5 80409729 80409729 row4 200.0 + 80409729 80409729
chr5 177422823 177422823 row5 200.0 + 177422823 177422823
chr5 150901111 150901111 row6 200.0 + 150901111 150901111
chr5 151772055 151772055 row7 200.0 + 151772055 151772055
chr5 176639105 176639105 row8 200.0 + 176639105 176639105
chr5 140573445 140573445 row9 200.0 + 140573445 140573445
chr5 149631413 149631413 row10 200.0 + 149631413 149631413
chr5 134782450 134782450 row11 200.0 + 134782450 134782450
chr5 180687212 180687212 row12 200.0 + 180687212 180687212
chr5 179071836 179071947 row13 200.0 + 179071836 179071947
chr5 179071836 179071836 row14 200.0 + 179071836 179071836
chr5 180374523 180374523 row15 200.0 + 180374523 180374523
chr5 149460343 149460343 row16 200.0 + 149460343 149460343
chr5 5461553 5461553 row17 200.0 + 5461553 5461553
chr5 177163580 177163580 row18 200.0 + 177163580 177163580
chr5 140595106 140595106 row19 200.0 + 140595106 140595106
chr5 140168151 140168151 row20 200.0 + 140168151 140168151
chr5 148407893 148407893 row21 200.0 + 148407893 148407893
chr5 178507048 178507048 row22 200.0 + 178507048 178507048
chr5 180046344 180046344 row23 200.0 + 180046344 180046344
chr5 178391860 178391860 row24 200.0 + 178391860 178391860
chr5 179264731 179264731 row25 200.0 + 179264731 179264731
chr5 140168070 140168070 row26 200.0 + 140168070 140168070
chr5 178634672 178634672 row27 200.0 + 178634672 178634672
chr5 140626571 140626571 row28 200.0 + 140626571 140626571
chr5 177683905 177683905 row29 200.0 + 177683905 177683905
chr5 177715581 177715581 row30 200.0 + 177715581 177715581
chr5 176024880 176024880 row31 200.0 + 176024880 176024880
