browser position chr7:4213975-158902567
browser hide all
track name="het_density" description=" " visibility=dense useScore=1
chr7 29152371 29152416 row1 215.55432 + 29152371 29152416
chr7 158590740 158590740 row1 900.0 + 158590740 158590740
chr7 157959879 157959895 row2 243.74884 + 157959879 157959895
chr7 32530198 32530199 row3 900.0 + 32530198 32530199
chr7 150070630 150070663 row4 221.21088 + 150070630 150070663
chr7 158902567 158902567 row5 900.0 + 158902567 158902567
chr7 4213975 4780514 row6 200.0 + 4213975 4780514
chr7 21956408 22202117 row7 200.00159 + 21956408 22202117
chr7 37890267 37890316 row8 214.28448 + 37890267 37890316
chr7 155151367 155151369 row9 549.9994 + 155151367 155151369
chr7 150068371 150068371 row10 900.0 + 150068371 150068371
chr7 144015687 144015687 row11 900.0 + 144015687 144015687
chr7 131190696 131190696 row12 900.0 + 131190696 131190696
chr7 151927026 151932908 row13 200.11664 + 151927026 151932908
chr7 100678610 100678622 row14 287.4989 + 100678610 100678622
chr7 144015434 144015437 row15 433.33252 + 144015434 144015437
chr7 151932965 151935853 row16 200.23645 + 151932965 151935853
chr7 151932908 151932965 row17 206.1391 + 151932908 151932965
chr7 142570217 142570217 row18 900.0 + 142570217 142570217
chr7 158734813 158734813 row19 900.0 + 158734813 158734813
chr7 89861890 89861890 row20 900.0 + 89861890 89861890
chr7 102105566 102105566 row21 900.0 + 102105566 102105566
chr7 149512401 149512401 row22 900.0 + 149512401 149512401
chr7 144015720 144015720 row23 900.0 + 144015720 144015720
chr7 143270172 143270172 row24 900.0 + 143270172 143270172
chr7 151927021 151927026 row25 339.99896 + 151927021 151927026
