browser position chr14:20443943-104040414
browser hide all
track name="event_density" description=" " visibility=dense useScore=1
chr14 20443943 24760255 row1 900.0 + 20443943 24760255
chr14 30066929 31647448 row1 249.51385 + 30066929 31647448
chr14 34396100 39644498 row2 200.0 + 34396100 39644498
chr14 50472405 56101212 row3 299.80475 + 50472405 56101212
chr14 58669661 61180657 row4 268.68274 + 58669661 61180657
chr14 64476680 65419293 row5 438.13968 + 64476680 65419293
chr14 68053802 81259078 row6 259.12445 + 68053802 81259078
chr14 88429690 96939108 row7 259.90552 + 88429690 96939108
chr14 99182626 100847437 row8 203.81287 + 99182626 100847437
chr14 104040414 107179017 row9 553.42017 + 104040414 107179017
