browser position chr7:16655387-156762224
browser hide all
track name="recurrence" description=" " visibility=dense useScore=1
chr7 151552199 151552199 row1 200.0 + 151552199 151552199
chr7 142480002 142480002 row1 200.0 + 142480002 142480002
chr7 144015434 144015434 row2 200.0 + 144015434 144015434
chr7 149317062 149317062 row3 900.0 + 149317062 149317062
chr7 122634843 122635389 row4 200.0 + 122634843 122635389
chr7 130297018 131128450 row5 200.0 + 130297018 131128450
chr7 137150695 137590543 row6 200.0 + 137150695 137590543
chr7 149473115 149473124 row7 900.0 + 149473115 149473124
chr7 152142818 152142818 row8 200.0 + 152142818 152142818
chr7 151927026 151927026 row9 200.0 + 151927026 151927026
chr7 124387092 124387374 row10 200.0 + 124387092 124387374
chr7 138596064 138603282 row11 200.0 + 138596064 138603282
chr7 139724358 139724555 row12 200.0 + 139724358 139724555
chr7 141629982 141952110 row13 200.0 + 141629982 141952110
chr7 142326783 142334744 row14 200.0 + 142326783 142334744
chr7 148801091 149133916 row15 200.0 + 148801091 149133916
chr7 149190059 149317062 row16 200.0 + 149190059 149317062
chr7 149317062 149416771 row17 200.0 + 149317062 149416771
chr7 149421773 149473115 row18 200.0 + 149421773 149473115
chr7 149473124 149483237 row19 200.0 + 149473124 149483237
chr7 149483237 149516881 row20 200.0 + 149483237 149516881
chr7 149516881 150027802 row21 200.0 + 149516881 150027802
chr7 150645534 151064064 row22 200.0 + 150645534 151064064
chr7 151508844 151510155 row23 200.0 + 151508844 151510155
chr7 154738409 154760666 row24 200.0 + 154738409 154760666
chr7 156762224 156762248 row25 200.0 + 156762224 156762248
chr7 16655387 18066569 row26 200.0 + 16655387 18066569
chr7 20768013 21778449 row27 200.0 + 20768013 21778449
chr7 22202117 23164701 row28 200.0 + 22202117 23164701
chr7 31732089 32623477 row29 200.0 + 31732089 32623477
chr7 34979905 35251096 row30 200.0 + 34979905 35251096
chr7 38393403 38796570 row31 200.0 + 38393403 38796570
chr7 50173777 50607694 row32 200.0 + 50173777 50607694
chr7 134879830 134879830 row33 200.0 + 134879830 134879830
chr7 149483237 149483237 row34 900.0 + 149483237 149483237
chr7 100638856 100638856 row35 200.0 + 100638856 100638856
chr7 142479940 142479940 row36 200.0 + 142479940 142479940
chr7 149516881 149516881 row37 900.0 + 149516881 149516881
chr7 100634964 100635375 row38 200.0 + 100634964 100635375
chr7 142499071 142499071 row39 200.0 + 142499071 142499071
chr7 151479458 151479458 row40 200.0 + 151479458 151479458
chr7 100647646 100647646 row41 200.0 + 100647646 100647646
chr7 107559722 107559722 row42 200.0 + 107559722 107559722
