browser position chr6:29911092-170871040
browser hide all
track name="recurrence" description=" " visibility=dense useScore=1
chr6 112457383 112457390 row1 200.0 + 112457383 112457390
chr6 168376908 168376929 row1 200.0 + 168376908 168376929
chr6 86199233 86199233 row2 200.0 + 86199233 86199233
chr6 33048599 33048602 row3 200.0 + 33048599 33048602
chr6 71269459 71269459 row4 200.0 + 71269459 71269459
chr6 31238009 31238010 row5 200.0 + 31238009 31238010
chr6 32634302 32634331 row6 200.0 + 32634302 32634331
chr6 170871040 170871040 row7 200.0 + 170871040 170871040
chr6 32796751 32796751 row8 200.0 + 32796751 32796751
chr6 108882915 108882915 row9 200.0 + 108882915 108882915
chr6 29911092 29911115 row10 200.0 + 29911092 29911115
chr6 154428666 154428666 row11 200.0 + 154428666 154428666
chr6 46135984 46135984 row12 200.0 + 46135984 46135984
chr6 49479775 49479775 row13 200.0 + 49479775 49479775
chr6 29911198 29911207 row14 200.0 + 29911198 29911207
