browser position chr13:23418059-109459020
browser hide all
track name="recurrence" description=" " visibility=dense useScore=1
chr13 23418059 28009031 row1 NaN + 23418059 28009031
chr13 31821093 33333876 row1 NaN + 31821093 33333876
chr13 36141011 46648094 row2 NaN + 36141011 46648094
chr13 50050620 50299677 row3 NaN + 50050620 50299677
chr13 52523808 52971893 row4 NaN + 52523808 52971893
chr13 60590299 60590307 row5 NaN + 60590299 60590307
chr13 73329358 79946104 row6 NaN + 73329358 79946104
chr13 95273447 96636170 row7 NaN + 95273447 96636170
chr13 98896776 103703579 row8 NaN + 98896776 103703579
chr13 106119446 106142235 row9 NaN + 106119446 106142235
chr13 109459020 114309226 row10 NaN + 109459020 114309226
