browser position chrX:1746536-152482064
browser hide all
track name="TCGA-A3-3347-01A-02D-1386-10.csv" description=" " visibility=dense itemRgb="on"
chrX 3241050 3241317 row1 0 + 3241050 3241317 205,201,201
chrX 48156217 48156264 row1 0 + 48156217 48156264 205,201,201
chrX 52891565 52891739 row2 0 + 52891565 52891739 205,201,201
chrX 102755551 102864568 row3 0 + 102755551 102864568 205,201,201
chrX 133511988 135292022 row4 0 + 133511988 135292022 205,201,201
chrX 140994050 140994052 row5 0 + 140994050 140994052 205,201,201
chrX 151821277 152482064 row6 0 + 151821277 152482064 205,201,201
chrX 3241050 3241051 row7 0 + 3241050 3241051 0,100,0
chrX 3241256 3241257 row8 0 + 3241256 3241257 255,0,0
chrX 3241284 3241285 row9 0 + 3241284 3241285 0,100,0
chrX 3241317 3241318 row10 0 + 3241317 3241318 0,100,0
chrX 71915583 71915584 row11 0 + 71915583 71915584 0,100,0
chrX 102755551 102755552 row12 0 + 102755551 102755552 255,0,0
chrX 102864565 102864566 row13 0 + 102864565 102864566 0,100,0
chrX 102864568 102864569 row14 0 + 102864568 102864569 0,100,0
chrX 140994050 140994051 row15 0 + 140994050 140994051 255,0,0
chrX 140994052 140994053 row16 0 + 140994052 140994053 255,0,0
chrX 151821277 151821278 row17 0 + 151821277 151821278 255,0,0
chrX 1746536 1746537 row18 0 + 1746536 1746537 0,100,0
chrX 37935994 37935995 row19 0 + 37935994 37935995 0,100,0
chrX 48156217 48156218 row20 0 + 48156217 48156218 0,100,0
chrX 48156264 48156265 row21 0 + 48156264 48156265 0,100,0
chrX 52891565 52891566 row22 0 + 52891565 52891566 0,100,0
chrX 52891732 52891733 row23 0 + 52891732 52891733 0,100,0
chrX 52891736 52891737 row24 0 + 52891736 52891737 0,100,0
chrX 52891739 52891740 row25 0 + 52891739 52891740 0,100,0
chrX 69180881 69180882 row26 0 + 69180881 69180882 0,100,0
chrX 83403178 83403179 row27 0 + 83403178 83403179 0,100,0
chrX 133511988 133511989 row28 0 + 133511988 133511989 0,100,0
chrX 135292022 135292023 row29 0 + 135292022 135292023 0,100,0
chrX 152083006 152083007 row30 0 + 152083006 152083007 0,100,0
chrX 152083012 152083013 row31 0 + 152083012 152083013 0,100,0
chrX 152482064 152482065 row32 0 + 152482064 152482065 0,100,0
chrX 3241050 3241317 row1 0 + 3241050 3241317 205,201,201
chrX 48156217 48156264 row1 0 + 48156217 48156264 205,201,201
chrX 52891565 52891739 row2 0 + 52891565 52891739 205,201,201
chrX 102755551 102864568 row3 0 + 102755551 102864568 205,201,201
chrX 133511988 135292022 row4 0 + 133511988 135292022 205,201,201
chrX 140994050 140994052 row5 0 + 140994050 140994052 205,201,201
chrX 151821277 152482064 row6 0 + 151821277 152482064 205,201,201
