browser position chr8:7218632-145737816
browser hide all
track name="event_density" description=" " visibility=dense useScore=1
chr8 145665516 145665516 row1 200.0 + 145665516 145665516
chr8 144662353 144662353 row1 200.0 + 144662353 144662353
chr8 101721756 101721756 row2 200.0 + 101721756 101721756
chr8 95547119 95547119 row3 200.0 + 95547119 95547119
chr8 22785159 23001988 row4 200.0 + 22785159 23001988
chr8 144643603 144643603 row5 200.0 + 144643603 144643603
chr8 134125671 134125671 row6 200.0 + 134125671 134125671
chr8 144643169 144643169 row7 200.0 + 144643169 144643169
chr8 26365716 26365716 row8 200.0 + 26365716 26365716
chr8 12283473 12283473 row9 200.0 + 12283473 12283473
chr8 144775871 144775871 row10 200.0 + 144775871 144775871
chr8 144944161 145001509 row11 200.0 + 144944161 145001509
chr8 145737816 145737816 row12 200.0 + 145737816 145737816
chr8 7218632 7218632 row13 200.0 + 7218632 7218632
chr8 144944161 144944161 row14 200.0 + 144944161 144944161
