browser position chrX:229542-154020114
browser hide all
track name="TARGET-10-PAPLDL-03A-01D.csv" description=" " visibility=dense itemRgb="on"
chrX 140993884 140993884 row1 0 + 140993884 140993884 205,201,201
chrX 322161 322162 row1 0 + 322161 322162 50,205,50
chrX 322193 322194 row2 0 + 322193 322194 255,165,0
chrX 1422868 1422869 row3 0 + 1422868 1422869 50,205,50
chrX 1537002 1537003 row4 0 + 1537002 1537003 50,205,50
chrX 1554649 1554650 row5 0 + 1554649 1554650 50,205,50
chrX 1755404 1755405 row6 0 + 1755404 1755405 50,205,50
chrX 2139186 2139187 row7 0 + 2139186 2139187 255,165,0
chrX 2161129 2161130 row8 0 + 2161129 2161130 255,165,0
chrX 2632482 2632483 row9 0 + 2632482 2632483 50,205,50
chrX 2700157 2700158 row10 0 + 2700157 2700158 255,165,0
chrX 2928170 2928171 row11 0 + 2928170 2928171 50,205,50
chrX 2945477 2945478 row12 0 + 2945477 2945478 255,165,0
chrX 3030403 3030404 row13 0 + 3030403 3030404 255,165,0
chrX 3030426 3030427 row14 0 + 3030426 3030427 50,205,50
chrX 5821786 5821787 row15 0 + 5821786 5821787 50,205,50
chrX 7023678 7023679 row16 0 + 7023678 7023679 255,165,0
chrX 7177622 7177623 row17 0 + 7177622 7177623 50,205,50
chrX 7812017 7812018 row18 0 + 7812017 7812018 255,165,0
chrX 8538645 8538646 row19 0 + 8538645 8538646 50,205,50
chrX 11316892 11316893 row20 0 + 11316892 11316893 50,205,50
chrX 12903659 12903660 row21 0 + 12903659 12903660 255,165,0
chrX 13681115 13681116 row22 0 + 13681115 13681116 255,165,0
chrX 13681638 13681639 row23 0 + 13681638 13681639 50,205,50
chrX 13681679 13681680 row24 0 + 13681679 13681680 255,165,0
chrX 16859628 16859629 row25 0 + 16859628 16859629 50,205,50
chrX 17746244 17746245 row26 0 + 17746244 17746245 255,165,0
chrX 17819318 17819319 row27 0 + 17819318 17819319 50,205,50
chrX 21861434 21861435 row28 0 + 21861434 21861435 50,205,50
chrX 23928489 23928490 row29 0 + 23928489 23928490 255,165,0
chrX 24075862 24075863 row30 0 + 24075862 24075863 255,165,0
chrX 24331328 24331329 row31 0 + 24331328 24331329 50,205,50
chrX 24381387 24381388 row32 0 + 24381387 24381388 50,205,50
chrX 30237003 30237004 row33 0 + 30237003 30237004 50,205,50
chrX 30254361 30254362 row34 0 + 30254361 30254362 255,165,0
chrX 30254530 30254531 row35 0 + 30254530 30254531 50,205,50
chrX 30742261 30742262 row36 0 + 30742261 30742262 50,205,50
chrX 36371719 36371720 row37 0 + 36371719 36371720 255,165,0
chrX 36385156 36385157 row38 0 + 36385156 36385157 50,205,50
chrX 36403036 36403037 row39 0 + 36403036 36403037 255,165,0
chrX 37932886 37932887 row40 0 + 37932886 37932887 50,205,50
chrX 37967868 37967869 row41 0 + 37967868 37967869 50,205,50
chrX 38144822 38144823 row42 0 + 38144822 38144823 255,165,0
chrX 38144856 38144857 row43 0 + 38144856 38144857 50,205,50
chrX 40450585 40450586 row44 0 + 40450585 40450586 255,165,0
chrX 40460040 40460041 row45 0 + 40460040 40460041 50,205,50
chrX 43591036 43591037 row46 0 + 43591036 43591037 50,205,50
chrX 43603391 43603392 row47 0 + 43603391 43603392 50,205,50
chrX 44094685 44094686 row48 0 + 44094685 44094686 255,165,0
chrX 44171953 44171954 row49 0 + 44171953 44171954 255,165,0
chrX 46332280 46332281 row50 0 + 46332280 46332281 255,165,0
chrX 47062534 47062535 row51 0 + 47062534 47062535 255,165,0
chrX 47466361 47466362 row52 0 + 47466361 47466362 50,205,50
chrX 47483800 47483801 row53 0 + 47483800 47483801 50,205,50
chrX 48682972 48682973 row54 0 + 48682972 48682973 255,165,0
chrX 48751471 48751472 row55 0 + 48751471 48751472 50,205,50
chrX 52891653 52891654 row56 0 + 52891653 52891654 50,205,50
chrX 53453272 53453273 row57 0 + 53453272 53453273 50,205,50
chrX 53457622 53457623 row58 0 + 53457622 53457623 50,205,50
chrX 53641647 53641648 row59 0 + 53641647 53641648 50,205,50
chrX 55479299 55479300 row60 0 + 55479299 55479300 50,205,50
chrX 55514818 55514819 row61 0 + 55514818 55514819 50,205,50
chrX 55650186 55650187 row62 0 + 55650186 55650187 50,205,50
chrX 57162913 57162914 row63 0 + 57162913 57162914 50,205,50
chrX 57313357 57313358 row64 0 + 57313357 57313358 50,205,50
chrX 57475132 57475133 row65 0 + 57475132 57475133 50,205,50
chrX 69478942 69478943 row66 0 + 69478942 69478943 255,165,0
chrX 69489530 69489531 row67 0 + 69489530 69489531 50,205,50
chrX 69550098 69550099 row68 0 + 69550098 69550099 50,205,50
chrX 69715265 69715266 row69 0 + 69715265 69715266 255,165,0
chrX 69718373 69718374 row70 0 + 69718373 69718374 255,165,0
chrX 69772000 69772001 row71 0 + 69772000 69772001 50,205,50
chrX 69890301 69890302 row72 0 + 69890301 69890302 255,165,0
chrX 70073159 70073160 row73 0 + 70073159 70073160 255,165,0
chrX 70146475 70146476 row74 0 + 70146475 70146476 255,165,0
chrX 71379853 71379854 row75 0 + 71379853 71379854 50,205,50
chrX 71379881 71379882 row76 0 + 71379881 71379882 255,165,0
chrX 71401607 71401608 row77 0 + 71401607 71401608 255,165,0
chrX 71401614 71401615 row78 0 + 71401614 71401615 255,165,0
chrX 71416721 71416722 row79 0 + 71416721 71416722 50,205,50
chrX 71493691 71493692 row80 0 + 71493691 71493692 50,205,50
chrX 71791912 71791913 row81 0 + 71791912 71791913 50,205,50
chrX 75003675 75003676 row82 0 + 75003675 75003676 50,205,50
chrX 76937963 76937964 row83 0 + 76937963 76937964 255,165,0
