browser position chr17:5425076-80992932
browser hide all
track name="event_density" description=" " visibility=dense useScore=1
chr17 59489707 59557600 row1 200.0 + 59489707 59557600
chr17 72249229 72308319 row1 200.0 + 72249229 72308319
chr17 73230856 73257986 row2 200.0 + 73230856 73257986
chr17 74475975 74922706 row3 200.0 + 74475975 74922706
chr17 75190962 75369578 row4 200.0 + 75190962 75369578
chr17 76481693 76482432 row5 200.0 + 76481693 76482432
chr17 76528790 76547634 row6 200.0 + 76528790 76547634
chr17 76814782 76993546 row7 200.0 + 76814782 76993546
chr17 76993546 77081788 row8 200.0 + 76993546 77081788
chr17 77081788 77704912 row9 200.0 + 77081788 77704912
chr17 78084769 78091513 row10 200.0 + 78084769 78091513
chr17 79612161 79612161 row11 200.0 + 79612161 79612161
chr17 15443734 15443742 row12 200.0 + 15443734 15443742
chr17 79803101 79803101 row13 200.0 + 79803101 79803101
chr17 78079597 78079597 row14 200.0 + 78079597 78079597
chr17 48070878 48433958 row15 200.0 + 48070878 48433958
chr17 62407082 62407082 row16 200.0 + 62407082 62407082
chr17 16745274 16748785 row17 200.0 + 16745274 16748785
chr17 39254037 39254061 row18 200.0 + 39254037 39254061
chr17 21320279 21320350 row19 200.0 + 21320279 21320350
chr17 64785022 64785022 row20 200.0 + 64785022 64785022
chr17 77081788 77081788 row21 200.0 + 77081788 77081788
chr17 5425076 5425077 row22 200.0 + 5425076 5425077
chr17 79424516 79424537 row23 200.0 + 79424516 79424537
chr17 79899495 79899495 row24 200.0 + 79899495 79899495
chr17 39253956 39253960 row25 200.0 + 39253956 39253960
chr17 62892271 62892413 row26 200.0 + 62892271 62892413
chr17 80992932 80992932 row27 200.0 + 80992932 80992932
chr17 78078709 78078709 row28 200.0 + 78078709 78078709
chr17 21204210 21204266 row29 200.0 + 21204210 21204266
chr17 76993546 76993546 row30 200.0 + 76993546 76993546
chr17 21319302 21319311 row31 200.0 + 21319302 21319311
chr17 72240168 72240177 row32 200.0 + 72240168 72240177
chr17 62892031 62892071 row33 200.0 + 62892031 62892071
chr17 62892413 62892442 row34 200.0 + 62892413 62892442
chr17 79170576 79170576 row35 200.0 + 79170576 79170576
chr17 21320595 21320596 row36 200.0 + 21320595 21320596
chr17 80007887 80007887 row37 200.0 + 80007887 80007887
chr17 61908556 61950979 row38 200.0 + 61908556 61950979
chr17 79514129 79564304 row39 200.0 + 79514129 79564304
chr17 80049408 80049408 row40 200.0 + 80049408 80049408
chr17 33680807 33680811 row41 200.0 + 33680807 33680811
chr17 39382942 39383335 row42 200.0 + 39382942 39383335
chr17 58285542 58285542 row43 200.0 + 58285542 58285542
