browser position chr5:233734-179025789
browser hide all
track name="het_density" description=" " visibility=dense useScore=1
chr5 233734 1403073 row1 200.00476 + 233734 1403073
chr5 14394283 14397238 row1 200.70917 + 14394283 14397238
chr5 31317494 32108071 row2 200.0011 + 31317494 32108071
chr5 34821825 35910529 row3 200.0014 + 34821825 35910529
chr5 41005791 42801268 row4 200.00201 + 41005791 42801268
chr5 54468124 54960673 row5 200.00488 + 54468124 54960673
chr5 60063576 60982841 row6 200.00311 + 60063576 60982841
chr5 70357189 70707610 row7 200.00452 + 70357189 70707610
chr5 73985121 79952165 row8 200.00006 + 73985121 79952165
chr5 96107801 96139595 row9 200.16357 + 96107801 96139595
chr5 112178795 112917278 row10 200.00275 + 112178795 112917278
chr5 122364538 122364543 row11 619.9994 + 122364538 122364543
chr5 126156538 127636485 row12 200.00134 + 126156538 127636485
chr5 137323117 138738337 row13 200.0 + 137323117 138738337
chr5 141243646 142500753 row14 200.00098 + 141243646 142500753
chr5 147481085 151239306 row15 200.00159 + 147481085 151239306
chr5 156390297 156747632 row16 200.0191 + 156390297 156747632
chr5 170827115 170827118 row17 900.0 + 170827115 170827118
chr5 179025789 180374484 row18 200.00085 + 179025789 180374484
